customer_id,first_purchase,last_purchase,frequency,monetary,total_units,unique_products,recency,tenure_days,average_order_value,r_score,f_score,m_score,rfm_total_score,rfm_code,segment,value_tier,recommended_action
12488,2011-09-25 10:34:00,2011-11-30 08:50:00,3,1298.66,529,46,10,65,432.8866666666667,5,3,4,12,534,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12489,2011-01-07 13:13:00,2011-01-07 13:13:00,1,334.93,105,15,336,0,334.93,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
12490,2009-12-01 12:52:00,2011-12-04 16:07:00,21,9823.64,5906,195,5,733,467.79238095238094,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12491,2011-11-01 12:18:00,2011-11-01 12:18:00,1,460.40000000000003,260,25,39,0,460.40000000000003,4,1,2,7,412,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
12492,2010-11-01 14:58:00,2011-10-07 15:15:00,3,715.21,444,38,63,340,238.40333333333334,3,3,3,9,333,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12493,2011-05-26 14:53:00,2011-06-27 10:17:00,2,433.74,207,20,166,31,216.87,3,2,2,7,322,Need Attention,Low Value,Use personalized re-engagement before activity declines further.
12494,2010-05-12 13:52:00,2011-11-24 09:34:00,10,1872.8700000000001,988,83,16,560,187.287,5,5,4,14,554,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12495,2010-03-09 10:53:00,2010-03-09 10:53:00,1,357.4,130,17,641,0,357.4,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
12496,2010-03-29 13:57:00,2010-03-29 14:06:00,2,45.34,30,10,620,0,22.67,1,2,1,4,121,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
12497,2010-03-05 09:39:00,2011-09-19 12:29:00,3,6248.5,5685,41,82,563,2082.8333333333335,3,3,5,11,335,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12498,2011-10-13 09:30:00,2011-11-18 12:53:00,3,403.70000000000005,159,21,21,36,134.5666666666667,4,3,2,9,432,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12499,2010-05-28 15:12:00,2010-05-28 15:12:00,1,393.72,302,27,560,0,393.72,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
12500,2010-02-04 15:05:00,2011-11-16 16:20:00,19,5955.21,3377,88,23,650,313.4321052631579,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12501,2011-01-07 12:28:00,2011-01-07 12:28:00,1,2169.39,1783,149,337,0,2169.39,2,1,4,7,214,About to Sleep,High Value,Trigger low-cost reactivation campaigns.
12502,2011-02-03 10:41:00,2011-09-05 11:52:00,5,3723.87,820,102,96,214,744.774,3,4,5,12,345,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12503,2010-05-04 13:59:00,2010-05-04 13:59:00,1,1126.0,561,2,584,0,1126.0,1,1,3,5,113,Hibernating,Medium Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
12504,2010-04-22 10:24:00,2011-11-21 16:02:00,4,779.05,458,11,18,578,194.7625,5,3,3,11,533,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12505,2010-10-27 09:18:00,2010-10-27 09:18:00,1,955.2,324,42,409,0,955.2,2,1,3,6,213,About to Sleep,Medium Value,Trigger low-cost reactivation campaigns.
12506,2011-04-21 08:54:00,2011-04-21 08:54:00,1,73.5,23,23,233,0,73.5,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
12507,2010-05-04 09:23:00,2011-07-28 17:09:00,4,1844.06,1256,46,134,450,461.015,3,3,4,10,334,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12508,2011-11-10 16:27:00,2011-11-13 15:37:00,2,397.88,271,57,26,2,198.94,4,2,2,8,422,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
12509,2011-02-28 14:45:00,2011-02-28 14:45:00,1,176.5,55,7,284,0,176.5,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
12510,2009-12-04 13:47:00,2011-07-20 10:15:00,9,5178.02,2049,94,143,592,575.3355555555556,3,5,5,13,355,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12511,2010-10-07 10:39:00,2010-10-07 10:39:00,1,3084.02,1753,190,429,0,3084.02,1,1,5,7,115,Hibernating,High Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
12512,2011-10-04 14:53:00,2011-10-04 14:55:00,2,132.18,96,31,66,0,66.09,3,2,1,6,321,Need Attention,Low Value,Use personalized re-engagement before activity declines further.
12513,2011-08-19 10:51:00,2011-08-19 10:51:00,1,612.29,462,35,113,0,612.29,3,1,2,6,312,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
12514,2010-03-08 12:18:00,2011-03-17 16:38:00,2,1597.76,840,76,267,374,798.88,2,2,4,8,224,About to Sleep,High Value,Trigger low-cost reactivation campaigns.
12515,2010-12-21 15:43:00,2010-12-21 15:43:00,1,383.7,131,16,353,0,383.7,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
12516,2010-04-19 14:14:00,2011-09-23 09:13:00,4,2648.62,1952,49,78,521,662.155,3,3,4,10,334,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12517,2011-06-02 15:13:00,2011-11-11 14:04:00,5,2481.6,1361,232,28,161,496.32,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12518,2011-08-21 13:18:00,2011-12-09 10:13:00,5,2056.89,1318,84,1,109,411.378,5,4,4,13,544,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12519,2010-08-20 08:21:00,2011-10-07 09:26:00,2,716.54,387,34,64,413,358.27,3,2,3,8,323,Need Attention,Medium Value,Use personalized re-engagement before activity declines further.
12520,2011-03-11 11:35:00,2011-09-21 15:23:00,5,2634.26,1439,121,79,194,526.8520000000001,3,4,4,11,344,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12521,2011-07-20 10:51:00,2011-07-20 10:51:00,1,599.68,309,38,143,0,599.68,3,1,2,6,312,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
12522,2011-10-19 14:41:00,2011-10-31 15:30:00,2,192.72,194,11,39,12,96.36,4,2,1,7,421,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
12523,2009-12-07 13:46:00,2011-11-20 12:55:00,23,4352.35,2263,176,19,712,189.2326086956522,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12524,2010-02-08 14:41:00,2011-11-30 15:31:00,17,11126.11,7178,157,9,660,654.4770588235294,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12525,2010-03-02 14:01:00,2010-07-29 16:08:00,3,973.73,509,56,498,149,324.57666666666665,1,3,3,7,133,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
12526,2011-09-06 14:19:00,2011-12-09 12:09:00,3,1316.66,632,64,1,93,438.8866666666667,5,3,4,12,534,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12527,2010-06-28 15:37:00,2011-09-19 11:55:00,5,735.51,526,26,82,447,147.102,3,4,3,10,343,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12528,2011-01-31 09:05:00,2011-11-30 14:40:00,6,1933.48,756,50,9,303,322.24666666666667,5,4,4,13,544,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12529,2010-06-29 13:10:00,2010-06-29 13:10:00,1,316.48,192,21,528,0,316.48,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
12530,2010-03-07 14:37:00,2011-10-11 12:34:00,9,3759.26,2713,94,60,582,417.6955555555556,3,5,5,13,355,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12531,2010-01-22 14:17:00,2011-11-25 11:12:00,2,1933.2,1119,126,15,671,966.6,5,2,4,11,524,Potential Loyalists,High Value,Encourage the next purchase with personalized recommendations and targeted incentives.
12532,2011-11-09 13:47:00,2011-11-09 13:47:00,1,349.83000000000004,153,16,30,0,349.83000000000004,4,1,2,7,412,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
12533,2009-12-01 11:50:00,2010-03-22 10:56:00,2,1367.89,704,63,628,110,683.945,1,2,4,7,124,Hibernating,High Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
12534,2011-08-01 10:26:00,2011-08-01 10:26:00,1,1089.18,651,63,131,0,1089.18,3,1,3,7,313,About to Sleep,Medium Value,Trigger low-cost reactivation campaigns.
12535,2011-06-06 12:47:00,2011-09-09 08:48:00,2,716.35,219,28,92,94,358.175,3,2,3,8,323,Need Attention,Medium Value,Use personalized re-engagement before activity declines further.
12536,2011-10-11 14:52:00,2011-10-27 14:20:00,3,12601.830000000002,2803,260,43,15,4200.610000000001,4,3,5,12,435,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12537,2010-10-27 08:36:00,2010-10-27 08:36:00,1,732.94,449,43,409,0,732.94,2,1,3,6,213,About to Sleep,Medium Value,Trigger low-cost reactivation campaigns.
12538,2010-11-26 13:02:00,2011-11-10 17:16:00,2,640.45,336,33,29,349,320.225,4,2,3,9,423,Potential Loyalists,Medium Value,Encourage the next purchase with personalized recommendations and targeted incentives.
12539,2009-12-23 13:00:00,2011-11-17 13:30:00,7,11214.75,4535,276,22,694,1602.107142857143,4,4,5,13,445,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12540,2009-12-07 16:56:00,2011-11-20 11:31:00,33,22254.49,11019,354,20,712,674.3784848484848,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12541,2011-03-04 09:32:00,2011-11-10 10:40:00,3,981.18,680,46,30,251,327.06,4,3,3,10,433,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12542,2010-03-09 16:26:00,2010-08-12 19:12:00,2,481.88,522,39,484,156,240.94,1,2,2,5,122,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
12543,2010-09-17 15:51:00,2010-09-17 15:51:00,1,980.25,688,43,448,0,980.25,1,1,3,5,113,Hibernating,Medium Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
12544,2011-11-03 16:15:00,2011-11-03 16:15:00,1,372.7,136,19,36,0,372.7,4,1,2,7,412,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
12545,2011-03-25 12:04:00,2011-09-25 13:39:00,2,1000.39,523,42,75,184,500.195,3,2,3,8,323,Need Attention,Medium Value,Use personalized re-engagement before activity declines further.
12546,2011-09-23 09:44:00,2011-10-24 12:09:00,2,1161.5,633,59,47,31,580.75,4,2,3,9,423,Potential Loyalists,Medium Value,Encourage the next purchase with personalized recommendations and targeted incentives.
12547,2010-07-27 13:55:00,2011-05-26 12:38:00,3,383.58,309,13,198,302,127.86,2,3,2,7,232,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
12548,2011-06-26 15:35:00,2011-06-26 15:35:00,1,95.19999999999999,49,5,166,0,95.19999999999999,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
12549,2010-01-11 12:29:00,2010-05-13 12:05:00,6,1575.68,1366,38,576,121,262.61333333333334,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
12550,2011-09-21 14:35:00,2011-09-21 14:35:00,1,964.8299999999999,569,57,79,0,964.8299999999999,3,1,3,7,313,About to Sleep,Medium Value,Trigger low-cost reactivation campaigns.
12551,2010-12-17 11:23:00,2010-12-17 11:23:00,1,168.0,100,10,358,0,168.0,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
12552,2011-10-31 12:11:00,2011-11-01 10:02:00,2,437.82,88,20,39,0,218.91,4,2,2,8,422,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
12553,2010-10-12 13:35:00,2011-12-01 16:38:00,12,4608.75,2325,109,8,415,384.0625,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12554,2010-09-17 12:29:00,2010-09-17 12:29:00,1,468.5,240,26,449,0,468.5,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
12555,2010-01-26 16:26:00,2010-01-26 16:26:00,1,129.23,1,1,682,0,129.23,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
12556,2011-07-11 13:35:00,2011-10-20 13:06:00,2,599.56,355,100,50,100,299.78,4,2,2,8,422,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
12557,2009-12-17 10:39:00,2011-11-23 16:59:00,9,18716.14,6782,15,16,706,2079.571111111111,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12558,2011-12-02 10:41:00,2011-12-02 10:41:00,1,269.96,196,11,8,0,269.96,5,1,1,7,511,New Customers,Low Value,Focus on onboarding and driving the second purchase.
12559,2011-01-24 10:12:00,2011-02-02 09:49:00,2,561.71,283,21,311,8,280.855,2,2,2,6,222,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
12560,2011-07-19 15:55:00,2011-12-04 13:54:00,3,2134.01,1110,91,5,137,711.3366666666667,5,3,4,12,534,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12561,2011-02-10 11:39:00,2011-02-10 11:39:00,1,238.85,177,16,303,0,238.85,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
12562,2010-09-30 13:13:00,2011-12-01 17:20:00,9,4966.92,2327,113,8,427,551.88,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12563,2010-10-27 09:52:00,2010-10-27 09:52:00,1,249.24,113,13,409,0,249.24,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
12564,2011-03-23 14:55:00,2011-03-23 14:55:00,1,456.9,133,21,261,0,456.9,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
12565,2011-02-24 10:34:00,2011-02-24 10:34:00,1,145.92,80,9,289,0,145.92,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
12566,2011-09-14 14:30:00,2011-09-14 14:30:00,1,351.65,265,19,86,0,351.65,3,1,2,6,312,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
12567,2010-02-11 10:30:00,2011-11-17 11:02:00,17,13709.86,6086,365,23,644,806.4623529411765,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12568,2010-03-05 09:15:00,2010-03-05 09:15:00,1,70.0,48,5,645,0,70.0,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
12569,2011-04-01 13:47:00,2011-12-07 16:24:00,32,4124.6900000000005,1801,92,2,250,128.89656250000002,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12570,2010-01-26 17:28:00,2010-01-26 17:28:00,1,77.52,1,1,682,0,77.52,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
12571,2011-08-10 12:35:00,2011-10-31 10:19:00,2,519.61,523,31,40,81,259.805,4,2,2,8,422,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
12572,2011-10-19 08:20:00,2011-12-01 09:20:00,2,1020.42,452,53,9,43,510.21,5,2,3,10,523,Potential Loyalists,Medium Value,Encourage the next purchase with personalized recommendations and targeted incentives.
12573,2010-08-31 17:25:00,2011-04-26 15:52:00,5,717.41,479,107,227,237,143.482,2,4,3,9,243,Cannot Lose Them,Medium Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
12574,2011-01-28 09:20:00,2011-01-28 09:20:00,1,218.45000000000002,61,11,316,0,218.45000000000002,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
12575,2010-07-01 09:15:00,2010-09-08 13:09:00,2,622.8199999999999,315,34,457,69,311.40999999999997,1,2,3,6,123,Hibernating,Medium Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
12576,2010-07-01 13:46:00,2011-11-04 10:11:00,8,2142.72,1494,114,36,490,267.84,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12577,2009-12-03 19:31:00,2011-11-04 13:24:00,8,1617.1,1191,259,35,700,202.1375,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
