campaign_rank,customer_id,decision_date,churn_probability,predicted_churn,saved_model_threshold,policy_risk_floor,probability_alive,historical_revenue,expected_revenue_clv_12m,rfm_value_tier,clv_value_tier,rfm_segment,ml_cluster,cluster_name,recommended_action,action_basis,intervention_cost,assumed_recoverable_share,scenario_revenue_at_risk_proxy,scenario_expected_retention_benefit,scenario_expected_net_benefit,scenario_benefit_cost_ratio,breakeven_recoverable_share,priority_score,decision_status
80,13523,2011-12-10,0.4536650146938464,1.0,0.31000000000000005,0.2,0.9725084559119501,5101.52,3792.425232699286,High Value,High,Champions,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1720.4906489178354,15.484415840260517,5.484415840260517,1.5484415840260517,0.01937431822387383,97.41156169111302,selected
81,15505,2011-12-10,0.3768126511218862,1.0,0.31000000000000005,0.2,0.932175066442318,3610.96,4562.928315215181,High Value,High,Champions,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1719.369115335354,15.474322038018187,5.474322038018187,1.5474322038018187,0.019386955968923425,97.38280126545872,selected
82,14418,2011-12-10,0.3874588445104669,1.0,0.31000000000000005,0.2,0.9670080801262281,1937.25,4423.661423990978,High Value,High,Loyal Customers,2,Established Moderate-Value Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1713.9867438450708,15.425880694605636,5.425880694605636,1.5425880694605636,0.01944783613585892,97.35404083980444,selected
83,16984,2011-12-10,0.38032494859113686,1.0,0.31000000000000005,0.2,0.965172129387226,10350.53,4495.303263563565,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1709.6759826163827,15.387083843547442,5.387083843547442,1.5387083843547442,0.01949687173023397,97.32528041415013,selected
84,16379,2011-12-10,0.3522200543508159,1.0,0.31000000000000005,0.2,0.9731283181041899,2157.4,4820.176012512521,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1697.7626571076592,15.279863913968931,5.279863913968931,1.5279863913968932,0.019633682714002343,97.29651998849583,selected
85,12643,2011-12-10,0.5386238790300383,1.0,0.31000000000000005,0.2,0.9185044607960463,8304.82,3149.300661612795,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1696.2885385897496,15.266596847307746,5.266596847307746,1.5266596847307745,0.019650744890987594,97.26775956284153,selected
86,13555,2011-12-10,0.4232691349871812,1.0,0.31000000000000005,0.2,0.9732333832337005,8891.84,3992.242696604809,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1689.7931128508094,15.208138015657283,5.208138015657283,1.5208138015657284,0.019726280738058797,97.23899913718724,selected
87,16079,2011-12-10,0.4703334445652511,1.0,0.31000000000000005,0.2,0.9508136323390005,1352.0,3579.6343587454694,High Value,High,Loyal Customers,2,Established Moderate-Value Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1683.6217582328804,15.152595824095924,5.152595824095924,1.5152595824095925,0.019798587877790205,97.21023871153292,selected
88,13362,2011-12-10,0.4652824432578912,1.0,0.31000000000000005,0.2,0.9838697968716023,5394.07,3595.9144937136202,High Value,High,Champions,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1673.1158813815362,15.058042932433823,5.058042932433823,1.5058042932433824,0.019922907734166696,97.18147828587863,selected
89,17204,2011-12-10,0.5648001817869079,1.0,0.31000000000000005,0.2,0.8780664456629907,5504.6900000000005,2917.127765139504,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1647.5942920464283,14.828348628417853,4.828348628417853,1.4828348628417853,0.02023151785257218,97.15271786022434,selected
90,17444,2011-12-10,0.7246625587228285,1.0,0.31000000000000005,0.2,0.6816115861589291,2940.04,2262.7865992737775,High Value,High,Loyal Customers,2,Established Moderate-Value Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1639.756726873463,14.757810541861167,4.757810541861167,1.4757810541861167,0.02032821868454247,97.12395743457003,selected
91,12630,2011-12-10,0.6849614402841334,1.0,0.31000000000000005,0.2,0.9478999000754407,1270.88,2777.0960470688838,High Value,High,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,1902.2037082076763,5.706611124623029,4.706611124623029,5.706611124623029,0.001752353503965208,97.09519700891573,selected
92,12646,2011-12-10,0.6559684894256272,1.0,0.31000000000000005,0.2,0.9521372035826557,1346.97,2824.206792015222,High Value,High,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,1852.5906631838218,5.5577719895514655,4.5577719895514655,5.5577719895514655,0.0017992821617727143,97.06643658326144,selected
93,17203,2011-12-10,0.5116689101633232,1.0,0.31000000000000005,0.2,0.9677237612060173,5564.09,3157.782505054382,High Value,High,Champions,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1615.739132893984,14.541652196045856,4.541652196045856,1.4541652196045856,0.020630393022436307,97.03767615760714,selected
94,15156,2011-12-10,0.5212744967385131,1.0,0.31000000000000005,0.2,0.9676086340571817,961.49,3078.871448134181,Medium Value,High,Loyal Customers,2,Established Moderate-Value Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1604.9371646487223,14.444434481838499,4.444434481838499,1.44444344818385,0.020769245094171093,97.00891573195284,selected
95,15009,2011-12-10,0.46973145110358455,1.0,0.31000000000000005,0.2,0.9534734004450848,1259.43,3410.1414897088066,High Value,High,Loyal Customers,2,Established Moderate-Value Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1601.8507104294572,14.416656393865113,4.416656393865113,1.4416656393865113,0.020809263382850857,96.98015530629853,selected
96,16456,2011-12-10,0.49879920191236804,1.0,0.31000000000000005,0.2,0.9492521933095057,6788.34,3194.626818806611,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1593.4773076285849,14.341295768657263,4.341295768657263,1.4341295768657263,0.02091861187715315,96.95139488064424,selected
97,17566,2011-12-10,0.599054451130002,1.0,0.31000000000000005,0.2,0.9472774507335476,869.77,2866.314140630893,Medium Value,High,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,1717.0782442818029,5.151234732845409,4.151234732845409,5.151234732845409,0.0019412821427526481,96.92263445498993,selected
98,15382,2011-12-10,0.3940135607796832,1.0,0.31000000000000005,0.2,0.9880137254520842,13733.55,5724.141885566025,High Value,Strategic,Champions,1,High-Value Loyal Customers,High-touch value protection,Top 5% predictive revenue CLV,50.0,0.08,2255.3895267399994,54.12934864175998,4.129348641759982,1.0825869728351996,0.07389706509259673,96.89387402933563,selected
99,14461,2011-12-10,0.5440124177899989,1.0,0.31000000000000005,0.2,0.9003417288090213,6676.91,2882.4821641108897,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1568.1060913345134,14.11295482201062,4.11295482201062,1.411295482201062,0.021257065142171277,96.86511360368132,selected
100,12456,2011-12-10,0.5291802897442689,1.0,0.31000000000000005,0.2,0.9537516597985909,3181.04,2957.3476432556686,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1564.9700827325655,14.08473074459309,4.08473074459309,1.408473074459309,0.021299661700325042,96.83635317802704,selected
101,14387,2011-12-10,0.4930851346212159,1.0,0.31000000000000005,0.2,0.9462942954945455,1727.6,3165.847634246879,High Value,High,Loyal Customers,2,Established Moderate-Value Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1561.0324069228802,14.049291662305922,4.049291662305922,1.4049291662305923,0.021353389708955672,96.80759275237274,selected
102,14005,2011-12-10,0.4107426004179603,1.0,0.31000000000000005,0.2,0.9771465490697564,2874.7200000000003,3799.562991782133,High Value,High,Champions,2,Established Moderate-Value Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1560.6423836964384,14.045781453267946,4.045781453267946,1.4045781453267945,0.021358726176833747,96.77883232671843,selected
103,14146,2011-12-10,0.359569671503147,1.0,0.31000000000000005,0.2,0.987728464520019,9450.3,4327.122714484709,High Value,High,Champions,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1555.9020930010724,14.003118837009652,4.0031188370096515,1.4003118837009652,0.021423798761681052,96.75007190106413,selected
104,17084,2011-12-10,0.5525208153807606,1.0,0.31000000000000005,0.2,0.9488767839392694,5001.21,2798.3832068223683,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1546.1649711813225,13.9154847406319,3.9154847406319,1.39154847406319,0.02155871718388856,96.72131147540983,selected
105,16513,2011-12-10,0.49667818100486916,1.0,0.31000000000000005,0.2,0.9721270742666339,874.59,3106.192220560161,Medium Value,High,Loyal Customers,2,Established Moderate-Value Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1542.777901959296,13.885001117633665,3.8850011176336654,1.3885001117633666,0.021606047954796793,96.69255104975554,selected
106,15903,2011-12-10,0.35091747472139706,1.0,0.31000000000000005,0.2,0.9902662353609475,8939.84,4385.47713413372,High Value,High,Champions,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1538.9405613586346,13.85046505222771,3.85046505222771,1.385046505222771,0.021659922527420692,96.66379062410122,selected
107,15653,2011-12-10,0.759884800788748,1.0,0.31000000000000005,0.2,0.860802640643321,877.4399999999999,2104.7405755761542,Medium Value,High,Need Attention,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,1599.3603729836807,4.798081118951043,3.7980811189510426,4.798081118951043,0.0020841665140889083,96.63503019844694,selected
108,13082,2011-12-10,0.490214409501879,1.0,0.31000000000000005,0.2,0.9068482885914373,7335.75,3109.369309444806,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1524.2576399527509,13.718318759574757,3.718318759574757,1.3718318759574757,0.02186856897392137,96.60626977279264,selected
109,12397,2011-12-10,0.5417264517617496,1.0,0.31000000000000005,0.2,0.9385778725559466,2409.8999999999996,2878.0112263683436,High Value,High,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,1559.0948097910043,4.677284429373013,3.677284429373013,4.677284429373013,0.002137992707306982,96.57750934713833,selected
110,16938,2011-12-10,0.47295221263280984,1.0,0.31000000000000005,0.2,0.9876737038457893,6995.360000000001,3212.6213670014777,High Value,High,Champions,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1519.416383874791,13.67474745487312,3.6747474548731205,1.367474745487312,0.021938247926698805,96.54874892148403,selected
111,15581,2011-12-10,0.6521892397201375,1.0,0.31000000000000005,0.2,0.695631232002127,7752.74,2315.2163678823613,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1509.9592027568156,13.58963282481134,3.589632824811339,1.358963282481134,0.022075651628517403,96.51998849582974,selected
112,15531,2011-12-10,0.5553014285819703,1.0,0.31000000000000005,0.2,0.9477554468457604,1972.3899999999999,2727.0277197110445,High Value,High,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,1514.3223885381758,4.542967165614527,3.5429671656145274,4.542967165614527,0.0022012045510012616,96.49122807017544,selected
113,15274,2011-12-10,0.6379460596175661,1.0,0.31000000000000005,0.2,0.9509640649855728,716.57,2354.060414049392,Medium Value,High,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,1501.7635652445058,4.5052906957335175,3.5052906957335175,4.5052906957335175,0.0022196126011291436,96.46246764452114,selected
114,13869,2011-12-10,0.46138614765036945,1.0,0.31000000000000005,0.2,0.9457026914454262,7996.870000000001,3231.5884205715975,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1491.0101321590712,13.41909118943164,3.41909118943164,1.341909118943164,0.022356208461886632,96.43370721886684,selected
115,12497,2011-12-10,0.5339224903284501,1.0,0.31000000000000005,0.2,0.9570122418680079,6248.5,2954.5262044063693,High Value,High,Loyal Customers,0,At-Risk Return-Heavy Customers,Service recovery,Return-heavy ML behavioral profile,25.0,0.06,1577.487988797312,28.394783798351614,3.3947837983516145,1.1357913519340646,0.05282660402179497,96.40494679321255,selected
116,17387,2011-12-10,0.5927909422351171,1.0,0.31000000000000005,0.2,0.9354806985263638,746.81,2430.7761694948067,Medium Value,High,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,1440.9420958774951,4.322826287632485,3.322826287632485,4.322826287632485,0.0023133013761412967,96.37618636755823,selected
117,15480,2011-12-10,0.5952487201766752,1.0,0.31000000000000005,0.2,0.9557412010609345,6279.0,2483.558539548384,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1478.3350421500281,13.305015379350252,3.3050153793502517,1.3305015379350251,0.022547888254650813,96.34742594190394,selected
118,13726,2011-12-10,0.6053206435456183,1.0,0.31000000000000005,0.2,0.9312086300553551,1079.66,2368.933888444499,Medium Value,High,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,1433.9645858702484,4.301893757610745,3.3018937576107454,4.301893757610745,0.002324557639832082,96.31866551624964,selected
119,15621,2011-12-10,0.4019950409099058,1.0,0.31000000000000005,0.2,0.9641095878119154,1293.03,3901.0689934894485,High Value,High,Loyal Customers,0,At-Risk Return-Heavy Customers,Service recovery,Return-heavy ML behavioral profile,25.0,0.06,1568.2103896301558,28.2277870133428,3.2277870133428017,1.1291114805337121,0.053139128451372225,96.28990509059534,selected
120,13373,2011-12-10,0.4456640694050246,1.0,0.31000000000000005,0.2,0.9744676581720907,7587.1900000000005,3294.4271502566753,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1468.2078101417885,13.213870291276095,3.213870291276095,1.3213870291276095,0.022703416439471366,96.26114466494104,selected
121,12539,2011-12-10,0.48567722828195037,1.0,0.31000000000000005,0.2,0.980614682874305,11214.75,3009.516535350362,High Value,High,Champions,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1461.6536493576623,13.15488284421896,3.1548828442189603,1.315488284421896,0.02280522020246177,96.23238423928674,selected
122,16633,2011-12-10,0.4578864330874404,1.0,0.31000000000000005,0.2,0.9770052393561157,2883.1,3184.0846928660712,High Value,High,Champions,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1457.9491826647636,13.121542643982872,3.121542643982872,1.3121542643982873,0.02286316541733533,96.20362381363245,selected
